inspection_date,business_name,business_latitude,business_longitude,inspection_score,business_postal_code,risk_category
2017-06-27,MARTHA & BROS. COFFEE CO,37.745974,-122.426856,77.0,94131,Low Risk
2017-06-27,ROSE'S CAFE,37.796927,-122.436974,79.0,94123,Low Risk
2017-06-27,ROSE'S CAFE,37.796927,-122.436974,79.0,94123,Low Risk
2017-06-27,ROSE'S CAFE,37.796927,-122.436974,79.0,94123,Low Risk
2017-06-27,MARTHA & BROS. COFFEE CO,37.745974,-122.426856,77.0,94131,Moderate Risk
2017-06-27,ROSE'S CAFE,37.796927,-122.436974,79.0,94123,Low Risk
2017-06-27,MARTHA & BROS. COFFEE CO,37.745974,-122.426856,77.0,94131,Moderate Risk
2017-06-27,ROSE'S CAFE,37.796927,-122.436974,79.0,94123,Low Risk
2017-06-28,Angel Cafe and Deli,37.786528,-122.415064,86.0,94109,Low Risk
2017-06-28,PEET'S COFFEE & TEA,37.764947,-122.432012,90.0,94114,Low Risk
2017-06-28,Angel Cafe and Deli,37.786528,-122.415064,86.0,94109,Moderate Risk
2017-06-28,PEET'S COFFEE & TEA,37.764947,-122.432012,90.0,94114,Moderate Risk
2017-06-28,PEET'S COFFEE & TEA,37.764947,-122.432012,90.0,94114,Low Risk
2017-06-28,PEET'S COFFEE & TEA,37.764947,-122.432012,90.0,94114,Low Risk
2017-06-28,Angel Cafe and Deli,37.786528,-122.415064,86.0,94109,Moderate Risk
2017-06-28,Angel Cafe and Deli,37.786528,-122.415064,86.0,94109,Moderate Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,High Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Moderate Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Moderate Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Moderate Risk
2017-06-30,La Oaxaquena Bakery and Restaurant,37.762898,-122.419505,67.0,94110,Low Risk
2017-07-03,STARBUCKS,37.763578,-122.477461,96.0,94122,Low Risk
2017-07-03,STARBUCKS,37.763578,-122.477461,96.0,94122,Low Risk
2017-07-05,MOONLIGHT CAFE,37.738923,-122.415293,96.0,94110,Low Risk
2017-07-05,MOONLIGHT CAFE,37.738923,-122.415293,96.0,94110,Low Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,Moderate Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,Low Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,Low Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,High Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,Moderate Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,Moderate Risk
2017-07-06,Jasmine Rae Bakery,37.763156,-122.410351,91.0,94110,High Risk
2017-07-06,Jasmine Rae Bakery,37.763156,-122.410351,91.0,94110,Low Risk
2017-07-06,Mission Beach Cafe,37.768035,-122.42448,70.0,94103,High Risk
2017-07-10,Starbucks Coffee,37.794184,-122.396524,96.0,94111,Low Risk
2017-07-10,Starbucks Coffee,37.794184,-122.396524,96.0,94111,Low Risk
2017-07-10,Buena Vista Cafe,37.806493,-122.420554,98.0,94109,Low Risk
2017-07-12,STARBUCKS COFFEE,37.728497,-122.475639,92.0,94132,Moderate Risk
2017-07-12,STARBUCKS COFFEE,37.728497,-122.475639,92.0,94132,Low Risk
2017-07-12,STARBUCKS COFFEE,37.728497,-122.475639,92.0,94132,Low Risk
2017-07-13,Boudin Bakery,37.791924,-122.398588,85.0,94133,Moderate Risk
2017-07-13,Boudin Bakery,37.791924,-122.398588,85.0,94133,Moderate Risk
2017-07-13,Boudin Bakery,37.791924,-122.398588,85.0,94133,High Risk
2017-07-14,SHENG KEE BAKERY,37.76344,-122.478648,71.0,94122,High Risk
2017-07-14,SHENG KEE BAKERY,37.76344,-122.478648,71.0,94122,Moderate Risk
2017-07-14,SHENG KEE BAKERY,37.76344,-122.478648,71.0,94122,High Risk
2017-07-14,SHENG KEE BAKERY,37.76344,-122.478648,71.0,94122,High Risk
2017-07-14,SHENG KEE BAKERY,37.76344,-122.478648,71.0,94122,Moderate Risk
2017-07-17,COVE CAFE,37.761918,-122.435135,87.0,94114,High Risk
2017-07-17,COVE CAFE,37.761918,-122.435135,87.0,94114,Moderate Risk
2017-07-17,COVE CAFE,37.761918,-122.435135,87.0,94114,Low Risk
2017-07-19,GOURMET DIM SUM & CAFE,37.782823,-122.466359,73.0,94118,High Risk
2017-07-19,GOURMET DIM SUM & CAFE,37.782823,-122.466359,73.0,94118,Low Risk
2017-07-19,Cafe La Vie,37.776924,-122.424666,82.0,94102,High Risk
2017-07-19,Cafe La Vie,37.776924,-122.424666,82.0,94102,Moderate Risk
2017-07-19,GOURMET DIM SUM & CAFE,37.782823,-122.466359,73.0,94118,High Risk
2017-07-19,GOURMET DIM SUM & CAFE,37.782823,-122.466359,73.0,94118,High Risk
2017-07-19,Cafe La Vie,37.776924,-122.424666,82.0,94102,High Risk
2017-07-19,GOURMET DIM SUM & CAFE,37.782823,-122.466359,73.0,94118,Moderate Risk
2017-07-20,Thorough Bread & Pastry,37.766667,-122.428894,91.0,94114,Low Risk
2017-07-20,Thorough Bread & Pastry,37.766667,-122.428894,91.0,94114,High Risk
2017-07-21,Al's Super Cafe,37.744324,-122.420831,88.0,94110,Low Risk
2017-07-21,Church Street Cafe,37.766357,-122.428864,85.0,94114,Low Risk
2017-07-21,Al's Super Cafe,37.744324,-122.420831,88.0,94110,Moderate Risk
2017-07-21,Church Street Cafe,37.766357,-122.428864,85.0,94114,Moderate Risk
2017-07-21,Church Street Cafe,37.766357,-122.428864,85.0,94114,Low Risk
2017-07-21,Church Street Cafe,37.766357,-122.428864,85.0,94114,High Risk
2017-07-21,Al's Super Cafe,37.744324,-122.420831,88.0,94110,Moderate Risk
2017-07-21,Al's Super Cafe,37.744324,-122.420831,88.0,94110,Low Risk
2017-07-24,ANGELINA'S DELI-CAFE & CATERING,37.784038,-122.481982,90.0,94121,Low Risk
2017-07-24,ANGELINA'S DELI-CAFE & CATERING,37.784038,-122.481982,90.0,94121,Low Risk
2017-07-24,ANGELINA'S DELI-CAFE & CATERING,37.784038,-122.481982,90.0,94121,Low Risk
2017-07-24,ANGELINA'S DELI-CAFE & CATERING,37.784038,-122.481982,90.0,94121,Low Risk
2017-07-24,ANGELINA'S DELI-CAFE & CATERING,37.784038,-122.481982,90.0,94121,Low Risk
2017-07-24,STARBUCKS COFFEE #5486,37.788727,-122.400798,98.0,94105,Low Risk
2017-07-25,FLOWER MARKET CAFE,37.775664,-122.399999,75.0,94107,Moderate Risk
2017-07-25,CAFE LA TAZA,37.757436,-122.41888,74.0,94110,Moderate Risk
2017-07-25,FLOWER MARKET CAFE,37.775664,-122.399999,75.0,94107,High Risk
2017-07-25,FLOWER MARKET CAFE,37.775664,-122.399999,75.0,94107,Moderate Risk
2017-07-25,CAFE LA TAZA,37.757436,-122.41888,74.0,94110,High Risk
2017-07-25,CAFE LA TAZA,37.757436,-122.41888,74.0,94110,Moderate Risk
2017-07-25,CAFE LA TAZA,37.757436,-122.41888,74.0,94110,Low Risk
2017-07-25,FLOWER MARKET CAFE,37.775664,-122.399999,75.0,94107,Moderate Risk
2017-07-25,FLOWER MARKET CAFE,37.775664,-122.399999,75.0,94107,Moderate Risk
2017-07-25,CAFE LA TAZA,37.757436,-122.41888,74.0,94110,High Risk
2017-07-25,FLOWER MARKET CAFE,37.775664,-122.399999,75.0,94107,Low Risk
2017-07-25,CAFE LA TAZA,37.757436,-122.41888,74.0,94110,Low Risk
2017-07-28,Peet's Coffee & Tea,37.788668,-122.421917,94.0,94109,Low Risk
2017-07-28,Cafe La Taza,37.788128,-122.409705,86.0,94102,Low Risk
2017-07-28,Cafe La Taza,37.788128,-122.409705,86.0,94102,Moderate Risk
2017-07-28,Peet's Coffee & Tea,37.788668,-122.421917,94.0,94109,Low Risk
2017-07-28,Peet's Coffee & Tea,37.788668,-122.421917,94.0,94109,Low Risk
2017-07-28,Cafe La Taza,37.788128,-122.409705,86.0,94102,Low Risk
2017-07-28,Cafe La Taza,37.788128,-122.409705,86.0,94102,Low Risk
2017-07-28,Cafe La Taza,37.788128,-122.409705,86.0,94102,Moderate Risk
2017-07-31,CAFE UNION,37.797878,-122.429504,98.0,94123,Low Risk
2017-08-01,Napoleon Super Bakery Corp,37.795594,-122.408204,81.0,94108,Low Risk
2017-08-01,Contraband Coffee LLC,37.790933,-122.41914,91.0,94109,High Risk
2017-08-01,Napoleon Super Bakery Corp,37.795594,-122.408204,81.0,94108,Moderate Risk
2017-08-01,Napoleon Super Bakery Corp,37.795594,-122.408204,81.0,94108,Low Risk
2017-08-01,Contraband Coffee LLC,37.790933,-122.41914,91.0,94109,Low Risk
2017-08-01,Napoleon Super Bakery Corp,37.795594,-122.408204,81.0,94108,High Risk
2017-08-01,Napoleon Super Bakery Corp,37.795594,-122.408204,81.0,94108,Moderate Risk
2017-08-02,TARTINE BAKERY,37.761531,-122.423862,89.0,94110,High Risk
2017-08-02,TARTINE BAKERY,37.761531,-122.423862,89.0,94110,Moderate Risk
2017-08-03,KING'S BAKERY,37.751356,-122.418414,88.0,94110,Low Risk
2017-08-03,Cafe Encore,37.788128,-122.409705,96.0,94109,Low Risk
2017-08-03,KING'S BAKERY,37.751356,-122.418414,88.0,94110,Low Risk
2017-08-03,KING'S BAKERY,37.751356,-122.418414,88.0,94110,Moderate Risk
2017-08-03,KING'S BAKERY,37.751356,-122.418414,88.0,94110,Moderate Risk
2017-08-03,Cafe Encore,37.788128,-122.409705,96.0,94109,Low Risk
2017-08-04,Cafe Isabella,37.795368,-122.413167,91.0,94133,High Risk
2017-08-04,Cafe Isabella,37.795368,-122.413167,91.0,94133,Low Risk
2017-08-07,The Creamery,37.777393,-122.39526,81.0,94107,Moderate Risk
2017-08-07,The Creamery,37.777393,-122.39526,81.0,94107,Low Risk
2017-08-07,The Creamery,37.777393,-122.39526,81.0,94107,Low Risk
2017-08-07,The Creamery,37.777393,-122.39526,81.0,94107,High Risk
2017-08-07,LA MEJOR BAKERY,37.752156,-122.41916,92.0,94110,Moderate Risk
2017-08-07,LA MEJOR BAKERY,37.752156,-122.41916,92.0,94110,Moderate Risk
2017-08-07,The Creamery,37.777393,-122.39526,81.0,94107,Moderate Risk
2017-08-08,Hong Kong Bakery,37.722898,-122.436086,75.0,94112,Moderate Risk
2017-08-08,THE COFFEESMITH,37.781381,-122.417186,88.0,94102,Low Risk
2017-08-08,Ritual Coffee Roasters,37.739326,-122.390276,96.0,94124,Moderate Risk
2017-08-08,Hong Kong Bakery,37.722898,-122.436086,75.0,94112,Moderate Risk
2017-08-08,Hong Kong Bakery,37.722898,-122.436086,75.0,94112,Moderate Risk
2017-08-08,Hong Kong Bakery,37.722898,-122.436086,75.0,94112,Moderate Risk
2017-08-08,SILVER CREST DONUT SHOP,37.742456,-122.405766,98.0,94124,Low Risk
2017-08-08,THE COFFEESMITH,37.781381,-122.417186,88.0,94102,Low Risk
2017-08-08,Hong Kong Bakery,37.722898,-122.436086,75.0,94112,Low Risk
2017-08-08,THE COFFEESMITH,37.781381,-122.417186,88.0,94102,Moderate Risk
2017-08-08,Hong Kong Bakery,37.722898,-122.436086,75.0,94112,High Risk
2017-08-08,THE COFFEESMITH,37.781381,-122.417186,88.0,94102,Moderate Risk
2017-08-09,International House of Pancakes,37.807618,-122.413194,98.0,94133,Low Risk
2017-08-10,McGarden Bakery,37.716691,-122.440719,81.0,94112,Moderate Risk
2017-08-10,Cafe Fiore,37.751951,-122.422827,86.0,94110,Low Risk
2017-08-10,Cafe Francisco,37.804519,-122.411754,90.0,94133,Moderate Risk
2017-08-10,Cafe Fiore,37.751951,-122.422827,86.0,94110,Low Risk
2017-08-10,Cafe Fiore,37.751951,-122.422827,86.0,94110,Moderate Risk
2017-08-10,McGarden Bakery,37.716691,-122.440719,81.0,94112,High Risk
2017-08-10,Cafe Fiore,37.751951,-122.422827,86.0,94110,Low Risk
2017-08-10,McGarden Bakery,37.716691,-122.440719,81.0,94112,Low Risk
2017-08-10,Cafe Francisco,37.804519,-122.411754,90.0,94133,Low Risk
2017-08-10,Cafe Francisco,37.804519,-122.411754,90.0,94133,Low Risk
2017-08-10,McGarden Bakery,37.716691,-122.440719,81.0,94112,Moderate Risk
2017-08-10,McGarden Bakery,37.716691,-122.440719,81.0,94112,Low Risk
2017-08-10,Cafe Fiore,37.751951,-122.422827,86.0,94110,Low Risk
2017-08-10,Cafe Fiore,37.751951,-122.422827,86.0,94110,Low Risk
2017-08-10,Cafe Francisco,37.804519,-122.411754,90.0,94133,Low Risk
2017-08-14,Yummy Bakery & Restaurant,37.796152,-122.405255,94.0,94133,Low Risk
2017-08-14,Yummy Bakery & Restaurant,37.796152,-122.405255,94.0,94133,Low Risk
2017-08-14,Yummy Bakery & Restaurant,37.796152,-122.405255,94.0,94133,Low Risk
2017-08-15,Happy Donuts,37.791348,-122.399834,87.0,94104,High Risk
2017-08-15,JUMP START COFFEE & GROCERY,37.752118,-122.422914,88.0,94110,Moderate Risk
2017-08-15,JUMP START COFFEE & GROCERY,37.752118,-122.422914,88.0,94110,Moderate Risk
2017-08-15,"Miette Cakes, LLC",37.776257,-122.424648,96.0,94102,Low Risk
2017-08-15,Happy Donuts,37.791348,-122.399834,87.0,94104,Low Risk
2017-08-15,Happy Donuts,37.791348,-122.399834,87.0,94104,Moderate Risk
2017-08-15,"Miette Cakes, LLC",37.776257,-122.424648,96.0,94102,Low Risk
2017-08-15,JUMP START COFFEE & GROCERY,37.752118,-122.422914,88.0,94110,Low Risk
2017-08-15,JUMP START COFFEE & GROCERY,37.752118,-122.422914,88.0,94110,Low Risk
2017-08-16,ARIZMENDI BAKERY,37.763448,-122.466344,92.0,94122,Low Risk
2017-08-16,"Peet's Coffee & Tea, Inc",37.791554,-122.399565,96.0,94111,Low Risk
2017-08-16,"Peet's Coffee & Tea, Inc",37.791554,-122.399565,96.0,94111,Low Risk
2017-08-16,ARIZMENDI BAKERY,37.763448,-122.466344,92.0,94122,Low Risk
2017-08-16,ARIZMENDI BAKERY,37.763448,-122.466344,92.0,94122,Low Risk
2017-08-16,ARIZMENDI BAKERY,37.763448,-122.466344,92.0,94122,Low Risk
2017-08-18,Station Cafe,37.73017,-122.502535,96.0,94132,Moderate Risk
2017-08-21,CINDERELLA BAKERY & CAFE,37.777299,-122.463353,91.0,94118,Low Risk
2017-08-21,CINDERELLA BAKERY & CAFE,37.777299,-122.463353,91.0,94118,High Risk
2017-08-22,Cafe Venue Fremont,37.788864,-122.394613,92.0,94105,Low Risk
2017-08-22,PEBBLE'S CAFE,37.73382,-122.434093,92.0,94131,Moderate Risk
2017-08-22,Philz Coffee,37.751058,-122.438272,92.0,94114,Moderate Risk
2017-08-22,Philz Coffee,37.751058,-122.438272,92.0,94114,Moderate Risk
2017-08-22,PEBBLE'S CAFE,37.73382,-122.434093,92.0,94131,Moderate Risk
2017-08-22,Cafe Venue Fremont,37.788864,-122.394613,92.0,94105,Moderate Risk
2017-08-22,Cafe Venue Fremont,37.788864,-122.394613,92.0,94105,Low Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,Low Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,High Risk
2017-08-23,Good Earth Cafe,37.795844,-122.405094,98.0,94108,Low Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,Low Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,Low Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,Low Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,High Risk
2017-08-23,Eastern Bakery Inc,37.793598,-122.406097,74.0,94108,Moderate Risk
2017-08-24,Tan's Cafe III,37.805286,-122.408075,98.0,94133,Low Risk
2017-08-28,King of Thai Noodles Cafe,37.742703,-122.482819,84.0,94116,Moderate Risk
2017-08-28,King of Thai Noodles Cafe,37.742703,-122.482819,84.0,94116,Moderate Risk
2017-08-28,King of Thai Noodles Cafe,37.742703,-122.482819,84.0,94116,Moderate Risk
2017-08-28,Peet's Coffee and Tea,37.774722,-122.406761,96.0,94103,Moderate Risk
2017-08-28,King of Thai Noodles Cafe,37.742703,-122.482819,84.0,94116,Low Risk
2017-08-28,King of Thai Noodles Cafe,37.742703,-122.482819,84.0,94116,Low Risk
2017-08-29,MARTHA & BROS COFFEE CO,37.738927,-122.414757,87.0,94110,Moderate Risk
2017-08-29,MARTHA & BROS COFFEE CO,37.738927,-122.414757,87.0,94110,Low Risk
2017-08-29,MARTHA & BROS COFFEE CO,37.738927,-122.414757,87.0,94110,High Risk
2017-08-30,Sweet Passion Bakery,37.742058,-122.498692,88.0,94116,Low Risk
2017-08-30,Darren's Cafe,37.807584,-122.41574,90.0,94133,Moderate Risk
2017-08-30,Sweet Passion Bakery,37.742058,-122.498692,88.0,94116,Moderate Risk
2017-08-30,Sweet Passion Bakery,37.742058,-122.498692,88.0,94116,Moderate Risk
2017-08-30,Darren's Cafe,37.807584,-122.41574,90.0,94133,Low Risk
2017-08-30,Sweet Passion Bakery,37.742058,-122.498692,88.0,94116,Low Risk
2017-08-30,Darren's Cafe,37.807584,-122.41574,90.0,94133,Moderate Risk
2017-08-31,Beachside Coffee Bar & Kitchen,37.760338,-122.508241,85.0,94122,Low Risk
2017-08-31,Beachside Coffee Bar & Kitchen,37.760338,-122.508241,85.0,94122,Low Risk
2017-08-31,Beachside Coffee Bar & Kitchen,37.760338,-122.508241,85.0,94122,Moderate Risk
2017-08-31,Beachside Coffee Bar & Kitchen,37.760338,-122.508241,85.0,94122,High Risk
2017-09-05,Hollywood Cafe,37.806337,-122.415814,89.0,94133,High Risk
2017-09-05,Morning Brew Cafe,37.794024,-122.401299,81.0,94111,High Risk
2017-09-05,Starbucks,37.805493,-122.414407,94.0,94133,Low Risk
2017-09-05,Morning Brew Cafe,37.794024,-122.401299,81.0,94111,Moderate Risk
2017-09-05,Hollywood Cafe,37.806337,-122.415814,89.0,94133,Moderate Risk
2017-09-05,Starbucks,37.805493,-122.414407,94.0,94133,Moderate Risk
2017-09-05,Morning Brew Cafe,37.794024,-122.401299,81.0,94111,Low Risk
2017-09-05,Morning Brew Cafe,37.794024,-122.401299,81.0,94111,Moderate Risk
2017-09-05,Morning Brew Cafe,37.794024,-122.401299,81.0,94111,Low Risk
2017-09-06,Sun Maxim's Bakery,37.763468,-122.479851,85.0,94122,Low Risk
2017-09-06,UNIVERSAL CAFE,37.760487,-122.410662,81.0,94110,Moderate Risk
2017-09-06,UNIVERSAL CAFE,37.760487,-122.410662,81.0,94110,Moderate Risk
2017-09-06,EDEN PLAZA CAFE,37.783954,-122.395699,94.0,94107,Low Risk
2017-09-06,Sun Maxim's Bakery,37.763468,-122.479851,85.0,94122,High Risk
2017-09-06,UNIVERSAL CAFE,37.760487,-122.410662,81.0,94110,Low Risk
2017-09-06,Peet's Coffee & Tea,37.794617,-122.401316,98.0,94111,Low Risk
2017-09-06,Wonderful Dessert & Cafe,37.763399,-122.479654,86.0,94122,Low Risk
2017-09-06,Wonderful Dessert & Cafe,37.763399,-122.479654,86.0,94122,Moderate Risk
2017-09-06,Wonderful Dessert & Cafe,37.763399,-122.479654,86.0,94122,Low Risk
2017-09-06,Sun Maxim's Bakery,37.763468,-122.479851,85.0,94122,Low Risk
2017-09-06,Wonderful Dessert & Cafe,37.763399,-122.479654,86.0,94122,Low Risk
2017-09-06,UNIVERSAL CAFE,37.760487,-122.410662,81.0,94110,High Risk
2017-09-06,Wonderful Dessert & Cafe,37.763399,-122.479654,86.0,94122,Moderate Risk
2017-09-06,EDEN PLAZA CAFE,37.783954,-122.395699,94.0,94107,Moderate Risk
2017-09-06,UNIVERSAL CAFE,37.760487,-122.410662,81.0,94110,Low Risk
2017-09-06,Sun Maxim's Bakery,37.763468,-122.479851,85.0,94122,Moderate Risk
2017-09-08,Cafeto Coffee Shop,37.736078,-122.424108,96.0,94110,Moderate Risk
2017-09-11,St. Francis Memorial Hospital - Employees Cafeteria,37.789608,-122.417077,94.0,94109,Low Risk
2017-09-11,St. Francis Memorial Hospital - Employees Cafeteria,37.789608,-122.417077,94.0,94109,Moderate Risk
2017-09-11,HRD Coffee Shop Inc.,37.781108,-122.395473,93.0,94107,High Risk
2017-09-12,Phil'z Coffee,37.752455,-122.414116,96.0,94110,Low Risk
2017-09-12,Focaccia Market Bakery,37.791227,-122.398872,71.0,94105,Moderate Risk
2017-09-12,Peet's Coffee & Tea,37.789437,-122.401111,82.0,94105,Low Risk
2017-09-12,Peet's Coffee & Tea,37.789437,-122.401111,82.0,94105,Moderate Risk
2017-09-12,Phil'z Coffee,37.752455,-122.414116,96.0,94110,Low Risk
2017-09-12,Peet's Coffee & Tea,37.789437,-122.401111,82.0,94105,Moderate Risk
2017-09-12,Peet's Coffee & Tea,37.789437,-122.401111,82.0,94105,Low Risk
2017-09-12,Peet's Coffee & Tea,37.789437,-122.401111,82.0,94105,Low Risk
2017-09-12,Peet's Coffee & Tea,37.789437,-122.401111,82.0,94105,Moderate Risk
2017-09-12,Focaccia Market Bakery,37.791227,-122.398872,71.0,94105,High Risk
2017-09-12,Focaccia Market Bakery,37.791227,-122.398872,71.0,94105,Moderate Risk
2017-09-12,STARBUCKS COFFEE CO. #603,37.787838,-122.400998,98.0,94105,Low Risk
2017-09-12,Focaccia Market Bakery,37.791227,-122.398872,71.0,94105,High Risk
2017-09-12,Focaccia Market Bakery,37.791227,-122.398872,71.0,94105,High Risk
2017-09-13,Cafe Bastille,37.791139,-122.403716,77.0,94104,High Risk
2017-09-13,Cafe Bastille,37.791139,-122.403716,77.0,94104,Moderate Risk
2017-09-13,STARBUCKS COFFEE,37.744736,-122.452666,98.0,94127,Low Risk
2017-09-13,Biscoff Coffee Corner,37.80824,-122.410189,96.0,94133,Low Risk
2017-09-13,Cafe Tiramisu,37.791198,-122.403737,74.0,94104,Low Risk
2017-09-13,Biscoff Coffee Corner,37.80824,-122.410189,96.0,94133,Low Risk
2017-09-13,Cafe Bastille,37.791139,-122.403716,77.0,94104,Moderate Risk
2017-09-13,Cafe Tiramisu,37.791198,-122.403737,74.0,94104,High Risk
2017-09-13,Cafe Tiramisu,37.791198,-122.403737,74.0,94104,Moderate Risk
2017-09-13,Cafe Tiramisu,37.791198,-122.403737,74.0,94104,Moderate Risk
2017-09-13,Cafe Tiramisu,37.791198,-122.403737,74.0,94104,High Risk
2017-09-13,Cafe Bastille,37.791139,-122.403716,77.0,94104,Moderate Risk
2017-09-13,Cafe Bastille,37.791139,-122.403716,77.0,94104,Moderate Risk
2017-09-13,Cafe Tiramisu,37.791198,-122.403737,74.0,94104,Low Risk
2017-09-14,CHARLIE'S DELI CAFE,37.747114,-122.413641,85.0,94110,Low Risk
2017-09-14,CHARLIE'S DELI CAFE,37.747114,-122.413641,85.0,94110,High Risk
2017-09-14,CHARLIE'S DELI CAFE,37.747114,-122.413641,85.0,94110,Moderate Risk
2017-09-14,CHARLIE'S DELI CAFE,37.747114,-122.413641,85.0,94110,Low Risk
2017-09-15,Lou's Cafe,37.780543,-122.473129,78.0,94118,Low Risk
2017-09-15,Lou's Cafe,37.780543,-122.473129,78.0,94118,Moderate Risk
2017-09-15,Lou's Cafe,37.780543,-122.473129,78.0,94118,High Risk
2017-09-15,Good Eats Cafe,37.792237,-122.400124,89.0,94104,Low Risk
2017-09-15,Lou's Cafe,37.780543,-122.473129,78.0,94118,High Risk
2017-09-15,Good Eats Cafe,37.792237,-122.400124,89.0,94104,Low Risk
2017-09-15,Schuberts Bakery,37.782893,-122.464948,98.0,94118,Low Risk
2017-09-15,Lou's Cafe,37.780543,-122.473129,78.0,94118,Low Risk
2017-09-15,Good Eats Cafe,37.792237,-122.400124,89.0,94104,High Risk
2017-09-18,Peet's Coffee & Tea,37.780443,-122.475259,98.0,94118,Low Risk
2017-09-19,Royal Market & Bakery,37.780383,-122.47673,87.0,94121,High Risk
2017-09-19,BAYSIDE COFFEE SHOP,37.715126,-122.398901,84.0,94134,Low Risk
2017-09-19,Donut Time,37.753633,-122.48954,88.0,94122,Low Risk
2017-09-19,BAYSIDE COFFEE SHOP,37.715126,-122.398901,84.0,94134,Low Risk
2017-09-19,Donut Time,37.753633,-122.48954,88.0,94122,Low Risk
2017-09-19,Bob's Donuts and Pastries,37.791914,-122.420984,94.0,94109,Low Risk
2017-09-19,BAYSIDE COFFEE SHOP,37.715126,-122.398901,84.0,94134,Moderate Risk
2017-09-19,BAYSIDE COFFEE SHOP,37.715126,-122.398901,84.0,94134,Low Risk
2017-09-19,Peet's Coffee & Tea,37.781127,-122.400109,96.0,94107,Low Risk
2017-09-19,Donut Time,37.753633,-122.48954,88.0,94122,Moderate Risk
2017-09-19,BAYSIDE COFFEE SHOP,37.715126,-122.398901,84.0,94134,Low Risk
2017-09-19,Bob's Donuts and Pastries,37.791914,-122.420984,94.0,94109,Low Risk
2017-09-19,Peet's Coffee & Tea,37.781127,-122.400109,96.0,94107,Low Risk
2017-09-19,Donut Time,37.753633,-122.48954,88.0,94122,Moderate Risk
2017-09-19,Bob's Donuts and Pastries,37.791914,-122.420984,94.0,94109,Low Risk
2017-09-19,Royal Market & Bakery,37.780383,-122.47673,87.0,94121,Moderate Risk
2017-09-19,Royal Market & Bakery,37.780383,-122.47673,87.0,94121,Low Risk
2017-09-19,BAYSIDE COFFEE SHOP,37.715126,-122.398901,84.0,94134,Moderate Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,Moderate Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,Low Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,Low Risk
2017-09-20,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,37.727337,-122.45245,94.0,94112,Low Risk
2017-09-20,T C PASTRY,37.763388,-122.481892,90.0,94122,Low Risk
2017-09-20,T C PASTRY,37.763388,-122.481892,90.0,94122,Moderate Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,Moderate Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,Low Risk
2017-09-20,T C PASTRY,37.763388,-122.481892,90.0,94122,Moderate Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,High Risk
2017-09-20,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,37.727337,-122.45245,94.0,94112,Moderate Risk
2017-09-20,Jelly Donut,37.752439,-122.41625,77.0,94110,Low Risk
2017-09-21,Crepe Cafe,37.80824,-122.410189,88.0,94133,Moderate Risk
2017-09-21,CAFE MARS,37.773174,-122.40311,88.0,94103,Moderate Risk
2017-09-21,CAFE MARS,37.773174,-122.40311,88.0,94103,Moderate Risk
2017-09-21,Crepe Cafe,37.80824,-122.410189,88.0,94133,Moderate Risk
2017-09-21,Crepe Cafe,37.80824,-122.410189,88.0,94133,Moderate Risk
